Stock,Date,Rolling_CAGR,Rolling_WinRate,Final_CAGR,Final_WinRate,Avg_CAGR,Avg_WinRate
ADBE,2021/6/11,0.332691147,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/6/14,0.389288549,0.565737052,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/6/15,0.333593939,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/6/16,0.315242924,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/6/17,0.312546786,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/6/18,0.322706547,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/6/21,0.294572941,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/6/22,0.308068081,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/6/23,0.331525554,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/6/24,0.324674877,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/6/25,0.359198648,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/6/28,0.389588197,0.565737052,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/6/29,0.358502567,0.565737052,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/6/30,0.332885137,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/1,0.321340645,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/2,0.314568302,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/6,0.329629509,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/7,0.324841523,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/8,0.316118211,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/9,0.297811057,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/12,0.357897162,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/13,0.396333751,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/14,0.407687829,0.565737052,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/15,0.423686296,0.565737052,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/16,0.403272605,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/19,0.323671747,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/20,0.37160934,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/21,0.377218386,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/22,0.446398927,0.565737052,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/23,0.456335469,0.569721116,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/26,0.421982131,0.565737052,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/27,0.432102001,0.565737052,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/28,0.424874808,0.565737052,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/29,0.418255355,0.565737052,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/7/30,0.400673493,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/2,0.38276368,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/3,0.391710359,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/4,0.393497124,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/5,0.363364031,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/6,0.406047513,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/9,0.421140208,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/10,0.430282649,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/11,0.407316615,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/12,0.411266823,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/13,0.425567027,0.565737052,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/16,0.412136778,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/17,0.371484691,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/18,0.358037289,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/19,0.333993373,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/20,0.369419918,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/23,0.380611876,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/24,0.358150651,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/25,0.24371403,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/26,0.27947264,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/27,0.276178931,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/30,0.298399691,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/8/31,0.25811487,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/1,0.248399815,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/2,0.310072165,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/3,0.356437496,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/7,0.432940404,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/8,0.38480652,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/9,0.390894803,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/10,0.399593835,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/13,0.329008101,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/14,0.297214345,0.553784861,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/15,0.390390963,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/16,0.403927283,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/17,0.401425208,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/20,0.34965177,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/21,0.328151562,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/22,0.332288142,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/23,0.350286968,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/24,0.299070147,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/27,0.236594716,0.553784861,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/28,0.183462643,0.549800797,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/29,0.178608595,0.545816733,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/9/30,0.153131585,0.541832669,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/1,0.206373598,0.545816733,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/4,0.148590537,0.541832669,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/5,0.183822642,0.545816733,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/6,0.157041009,0.545816733,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/7,0.180198026,0.549800797,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/8,0.149304544,0.545816733,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/11,0.122151662,0.541832669,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/12,0.129536903,0.541832669,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/13,0.168127153,0.545816733,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/14,0.213033368,0.549800797,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/15,0.214142812,0.549800797,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/18,0.258725073,0.553784861,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/19,0.287192836,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/20,0.276106703,0.553784861,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/21,0.32189871,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/22,0.31870961,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/25,0.362912176,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/26,0.343928246,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/27,0.402326503,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/28,0.387950119,0.553784861,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/10/29,0.456491747,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/1,0.440644603,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/2,0.412177651,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/3,0.346072055,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/4,0.359172404,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/5,0.341176382,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/8,0.41531647,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/9,0.479681935,0.565737052,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/10,0.385833182,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/11,0.391971928,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/12,0.402740141,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/15,0.433003055,0.565737052,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/16,0.435754116,0.565737052,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/17,0.461557005,0.565737052,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/18,0.440360243,0.565737052,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/19,0.489044646,0.569721116,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/22,0.464253203,0.569721116,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/23,0.439354919,0.565737052,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/24,0.423434442,0.565737052,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/26,0.389526442,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/29,0.438640319,0.561752988,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/11/30,0.399605809,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/1,0.367482191,0.553784861,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/2,0.38894002,0.553784861,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/3,0.269617109,0.549800797,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/6,0.264682723,0.549800797,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/7,0.313533634,0.549800797,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/8,0.351497875,0.553784861,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/9,0.327791819,0.553784861,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/10,0.376660194,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/13,0.354764134,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/14,0.275011221,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/15,0.287764504,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/16,0.143309037,0.553784861,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/17,0.107135736,0.549800797,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/20,0.103463702,0.549800797,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/21,0.106199524,0.549800797,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/22,0.135467671,0.553784861,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/23,0.140070457,0.553784861,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/27,0.158373996,0.557768924,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/28,0.134424357,0.553784861,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/29,0.144946712,0.553784861,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/30,0.141302407,0.553784861,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2021/12/31,0.170519284,0.553784861,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/3,0.163078196,0.549800797,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/4,0.189320464,0.549800797,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/5,0.077293072,0.545816733,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/6,0.060204441,0.541832669,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/7,0.077820404,0.541832669,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/10,0.115625061,0.545816733,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/11,0.123333959,0.545816733,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/12,0.150147807,0.549800797,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/13,0.129250866,0.549800797,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/14,0.142603462,0.553784861,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/18,0.093442146,0.549800797,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/19,0.095014943,0.549800797,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/20,0.081825349,0.545816733,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/21,0.056586441,0.541832669,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/24,0.091670496,0.541832669,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/25,0.09347131,0.541832669,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/26,0.075946191,0.537848606,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/27,0.075201682,0.537848606,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/28,0.103734893,0.537848606,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/1/31,0.102470828,0.537848606,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/2/1,0.112909389,0.541832669,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/2/2,0.08989493,0.537848606,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/2/3,0.038259273,0.533864542,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/2/4,0.040540936,0.533864542,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/2/7,0.022415628,0.529880478,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/2/8,0.038073544,0.533864542,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/2/9,0.050923584,0.533864542,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/2/10,-0.007705063,0.529880478,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/2/11,-0.055940579,0.525896414,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/2/14,-0.035363952,0.529880478,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/2/15,-0.018324007,0.533864542,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/2/16,-0.0029903,0.533864542,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/2/17,-0.020882058,0.533864542,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/2/18,-0.054719572,0.529880478,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/2/22,-0.080666108,0.525896414,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/2/23,-0.065092814,0.525896414,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/2/24,0.009084416,0.525896414,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/2/25,-0.008682916,0.525896414,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/2/28,0.002350587,0.529880478,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/1,0.040908142,0.529880478,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/2,0.073626024,0.533864542,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/3,0.041661059,0.529880478,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/4,0.074328911,0.529880478,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/7,-0.002772169,0.525896414,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/8,-0.012617017,0.525896414,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/9,-0.000423846,0.525896414,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/10,-0.012115541,0.525896414,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/11,-0.070520237,0.521912351,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/14,-0.087164571,0.517928287,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/15,-0.065466039,0.517928287,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/16,0.007285794,0.521912351,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/17,0.006518166,0.521912351,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/18,0.002057481,0.521912351,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/21,-0.014451737,0.521912351,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/22,0.033297447,0.525896414,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/23,-0.062658898,0.525896414,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/24,-0.079237861,0.525896414,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/25,-0.081235223,0.521912351,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/28,-0.033395199,0.525896414,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/29,-0.019133522,0.525896414,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/30,-0.048456041,0.521912351,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/3/31,-0.074254528,0.517928287,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/1,-0.068418012,0.521912351,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/4,-0.050293292,0.521912351,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/5,-0.083255789,0.517928287,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/6,-0.119460203,0.513944223,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/7,-0.106800721,0.513944223,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/8,-0.136854822,0.509960159,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/11,-0.150441207,0.509960159,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/12,-0.185877134,0.505976096,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/13,-0.179341244,0.505976096,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/14,-0.187895206,0.505976096,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/18,-0.17354643,0.509960159,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/19,-0.149068524,0.513944223,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/20,-0.156971562,0.513944223,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/21,-0.191739886,0.509960159,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/22,-0.209710366,0.509960159,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/25,-0.20092314,0.509960159,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/26,-0.226958171,0.509960159,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/27,-0.230252383,0.505976096,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/28,-0.19347961,0.509960159,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/4/29,-0.215763235,0.509960159,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/2,-0.170939613,0.513944223,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/3,-0.163467328,0.517928287,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/4,-0.12532629,0.521912351,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/5,-0.181519222,0.517928287,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/6,-0.186296552,0.517928287,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/9,-0.224385317,0.513944223,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/10,-0.168413329,0.517928287,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/11,-0.201101528,0.513944223,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/12,-0.202671104,0.513944223,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/13,-0.16183033,0.517928287,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/16,-0.162707485,0.517928287,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/17,-0.14823965,0.521912351,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/18,-0.19181901,0.517928287,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/19,-0.193027001,0.517928287,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/20,-0.200424506,0.517928287,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/23,-0.19574215,0.517928287,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/24,-0.215323447,0.513944223,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/25,-0.193289339,0.517928287,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/26,-0.191275904,0.517928287,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/27,-0.13834265,0.521912351,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/5/31,-0.16083995,0.521912351,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/1,-0.152912499,0.525896414,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/2,-0.126037783,0.525896414,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/3,-0.158144687,0.521912351,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/6,-0.157488494,0.521912351,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/7,-0.158780943,0.521912351,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/8,-0.200310206,0.517928287,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/9,-0.213335258,0.513944223,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/10,-0.295741935,0.509960159,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/13,-0.324007986,0.509960159,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/14,-0.319119102,0.509960159,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/15,-0.317991051,0.509960159,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/16,-0.356263859,0.505976096,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/17,-0.367458594,0.501992032,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/21,-0.370522371,0.501992032,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/22,-0.364778769,0.505976096,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/23,-0.349624928,0.505976096,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/24,-0.332048213,0.505976096,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/27,-0.353768588,0.501992032,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/28,-0.382093776,0.498007968,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/29,-0.371774098,0.501992032,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/6/30,-0.374973529,0.501992032,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/1,-0.379705146,0.501992032,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/5,-0.370255308,0.501992032,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/6,-0.369022669,0.501992032,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/7,-0.35588414,0.501992032,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/8,-0.356737107,0.501992032,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/11,-0.36092669,0.501992032,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/12,-0.38029866,0.498007968,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/13,-0.39012355,0.494023904,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/14,-0.385752405,0.498007968,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/15,-0.374276541,0.501992032,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/18,-0.3777572,0.501992032,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/19,-0.363861725,0.501992032,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/20,-0.345198754,0.501992032,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/21,-0.345309044,0.501992032,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/22,-0.358829887,0.498007968,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/25,-0.369617392,0.498007968,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/26,-0.387617236,0.498007968,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/27,-0.368416553,0.498007968,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/28,-0.351935905,0.498007968,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/7/29,-0.341192234,0.501992032,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/8/1,-0.336544374,0.505976096,0.767974219,0.537848606,0.269270873,0.534860862
ADBE,2022/8/2,-0.341077898,0.501992032,0.767974219,0.537848606,0.269270873,0.534860862
